district,area,production,yield,crop_type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category,yield_calculated,district_encoded,season_encoded,crop_type_encoded
Mehsana,124.18,337.39291269499404,2716.9666024721696,TOTAL BAJRA,2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late,2.7169666024721697,19,5,1
Sabarkantha,24.73,69.81560833709113,2823.1139642980647,TOTAL BAJRA,2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late,2.8231139642980643,27,5,1
Aravalli,55.67,166.47174900000002,2990.331399317406,TOTAL BAJRA,2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late,2.9903313993174065,3,5,1
Gandhinagar,80.12,239.3070947777971,2986.858397126773,TOTAL BAJRA,2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late,2.9868583971267735,12,5,1
Ahmedabad,21.59,53.28664515066905,2468.116959271378,TOTAL BAJRA,2021,Ahmedabad,2021-06-06,2021-11-18,4.1875,941.6,116,32.86393442622951,24.65573770491803,68.78688524590164,early,late,2.468116959271378,0,5,1
Surendranagar,36.39,56.42149392558153,1550.4669943825645,TOTAL BAJRA,2021,Surendranagar,2021-06-07,2021-11-18,4.2,871.5,99,33.19945355191256,24.468306010928966,66.92349726775956,early,late,1.5504669943825646,29,5,1
Morbi,17.41,36.633477774234905,2104.16299679695,TOTAL BAJRA,2021,Morbi,2021-06-07,2021-11-19,5.214285714285714,971.8,110,32.68087431693989,24.342076502732244,70.19672131147541,early,late,2.1041629967969504,20,5,1
Rajkot,10.19,23.350626774863187,2291.52372667941,TOTAL BAJRA,2021,Rajkot,2021-06-06,2021-11-19,4.375,861.6,113,32.66775956284153,23.956830601092896,68.77049180327869,early,late,2.29152372667941,26,5,1
Jamnagar,4.86,14.120569869791622,2905.467051397453,TOTAL BAJRA,2021,Jamnagar,2021-06-05,2021-11-19,4.0625,1061.5,118,31.913114754098363,24.51366120218579,72.65027322404372,early,late,2.9054670513974528,14,5,1
Devbhumi Dwarka,2.13,5.797438001406297,2721.801878594506,TOTAL BAJRA,2021,Devbhoomi Dwarka,2021-06-04,2021-11-19,5.545454545454546,1055.2,122,29.825136612021858,25.924043715846995,77.0327868852459,early,late,2.7218018785945057,11,5,1
Porbandar,3.35,9.75967838883879,2913.336832489191,TOTAL BAJRA,2021,Porbandar,2021-06-01,2021-11-22,5.666666666666667,1090.0,132,30.216393442622948,25.60327868852459,74.67213114754098,early,late,2.913336832489191,25,5,1
Junagadh,23.3,65.706,2820.0,TOTAL BAJRA,2021,Junagadh,2021-06-04,2021-11-22,6.375,1117.3000000000002,132,30.921857923497267,23.64972677595628,74.64480874316939,early,late,2.82,15,5,1
Gir Somnath,95.78,319.2427114495311,3333.083226660379,TOTAL BAJRA,2021,Gir Somnath,2021-06-04,2021-11-30,7.666666666666667,1029.0,137,29.962841530054643,25.3016393442623,78.1584699453552,early,late,3.333083226660379,13,5,1
Amreli,54.37,135.24925644680297,2487.571389494261,TOTAL BAJRA,2021,Amreli,2021-06-05,2021-11-30,3.941176470588236,940.3,116,32.411475409836065,23.93497267759563,69.80327868852459,early,late,2.4875713894942613,1,5,1
Bhavnagar,237.64,533.4864780682772,2244.935524609817,TOTAL BAJRA,2021,Bhavnagar,2021-06-04,2021-11-30,3.882352941176471,1003.5,117,32.3448087431694,25.176502732240444,69.99453551912568,early,late,2.244935524609818,6,5,1
Botad,4.2,11.01210634106756,2621.9300812065617,TOTAL BAJRA,2021,Botad,2021-06-06,2021-11-22,3.571428571428572,735.6,108,33.64590163934426,24.859016393442623,64.18579234972678,early,late,2.621930081206562,7,5,1
Anand,377.31,1195.780048049954,3169.224372664265,TOTAL BAJRA,2021,Anand,2021-06-04,2021-11-30,5.090909090909091,1059.9,127,32.3464480874317,24.51748633879782,71.17486338797814,early,late,3.1692243726642655,2,5,1
Kheda,298.37,790.9393032222875,2650.867390227864,TOTAL BAJRA,2021,Kheda,2021-06-04,2021-11-30,4.142857142857143,913.7,125,32.75300546448087,24.72021857923497,69.78142076502732,early,late,2.650867390227863,16,5,1
Panchmahal,24.32,45.71388968060946,1879.6829638408497,TOTAL BAJRA,2021,Panchmahal,2021-06-05,2021-11-22,5.444444444444445,1050.8000000000002,134,31.504918032786883,23.88907103825136,73.59562841530055,early,late,1.8796829638408497,23,5,1
Mahisagar,45.13,108.19457624501216,2397.398099823004,TOTAL BAJRA,2021,Mahisagar,2021-06-05,2021-11-19,5.181818181818182,1082.4,126,31.53879781420765,23.78196721311475,74.44262295081967,early,late,2.3973980998230036,18,5,1
Vadodara,48.93,107.62235351162792,2199.5167282163893,TOTAL BAJRA,2021,Vadodara,2021-06-05,2021-11-30,3.6875,961.0,124,32.20273224043716,24.384153005464483,72.42622950819673,early,late,2.199516728216389,31,5,1
Chhota Udaipur,1.63,4.608499537902616,2827.300330001605,TOTAL BAJRA,2021,Chhota Udepur,2021-06-04,2021-11-22,4.9,1066.9,134,31.54371584699453,23.75027322404372,73.92896174863388,early,late,2.827300330001605,8,5,1
Narmada,1.7000000000000002,4.506456027330099,2650.856486664764,TOTAL BAJRA,2021,Narmada,2021-06-02,2021-11-21,4.7,895.4,136,31.74153005464481,24.161202185792348,74.78688524590164,early,late,2.6508564866647637,21,5,1
Bharuch,2.6,7.25594963025652,2790.749857790969,TOTAL BAJRA,2021,Bharuch,2021-06-02,2021-11-22,6.125,1042.3,134,31.90983606557377,24.7688524590164,74.60109289617486,early,late,2.7907498577909693,5,5,1
Surat,0.59,1.6041273228510873,2718.859869239131,TOTAL BAJRA,2021,Surat,2021-06-04,2021-11-30,6.285714285714286,1347.1999999999998,139,30.864480874316936,24.80928961748634,77.27868852459017,early,late,2.718859869239131,28,5,1
Tapi,0.7,2.039335782742433,2913.336832489191,TOTAL BAJRA,2021,Tapi,2021-06-02,2021-11-22,7.5,1532.0,138,30.88469945355192,23.978688524590165,77.75409836065573,early,late,2.91333683248919,30,5,1
Mehsana,53.68,124.09090888348548,2311.678630467315,TOTAL RICE,2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late,2.3116786304673154,19,5,4
Sabarkantha,77.32,229.1772017960548,2964.009335179188,TOTAL RICE,2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late,2.964009335179188,27,5,4
Aravalli,11.62,27.85932327127712,2397.5321231735907,TOTAL RICE,2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late,2.3975321231735904,3,5,4
Gandhinagar,139.55,349.7933092135807,2506.580503142821,TOTAL RICE,2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late,2.506580503142821,12,5,4
Surendranagar,23.66,59.79712947745016,2527.351203611588,TOTAL RICE,2021,Surendranagar,2021-06-07,2021-11-18,4.2,871.5,99,33.19945355191256,24.468306010928966,66.92349726775956,early,late,2.5273512036115875,29,5,4
Rajkot,0.21,0.4120800454607412,1962.2859307654344,TOTAL RICE,2021,Rajkot,2021-06-06,2021-11-19,4.375,861.6,113,32.66775956284153,23.956830601092896,68.77049180327869,early,late,1.9622859307654343,26,5,4
Gir Somnath,0.05,0.0981142965382717,1962.2859307654344,TOTAL RICE,2021,Gir Somnath,2021-06-04,2021-11-30,7.666666666666667,1029.0,137,29.962841530054643,25.3016393442623,78.1584699453552,early,late,1.962285930765434,13,5,4
Botad,0.05,0.1198766061586795,2397.5321231735907,TOTAL RICE,2021,Botad,2021-06-06,2021-11-22,3.571428571428572,735.6,108,33.64590163934426,24.859016393442623,64.18579234972678,early,late,2.39753212317359,7,5,4
Panchmahal,431.00000000000006,589.0244325656518,1366.6460152335303,TOTAL RICE,2021,Panchmahal,2021-06-05,2021-11-22,5.444444444444445,1050.8000000000002,134,31.504918032786883,23.88907103825136,73.59562841530055,early,late,1.3666460152335305,23,5,4
Mahisagar,386.37,677.609819122627,1753.7847636271629,TOTAL RICE,2021,Mahisagar,2021-06-05,2021-11-19,5.181818181818182,1082.4,126,31.53879781420765,23.78196721311475,74.44262295081967,early,late,1.7537847636271628,18,5,4
Dahod,409.0,488.65436333333327,1194.753944580277,TOTAL RICE,2021,Dahod,2021-06-04,2021-11-19,4.909090909090909,1235.7,129,30.166666666666668,22.42021857923497,76.02185792349727,early,late,1.1947539445802768,9,5,4
Vadodara,309.90000000000003,632.2610946392466,2040.2100504654616,TOTAL RICE,2021,Vadodara,2021-06-05,2021-11-30,3.6875,961.0,124,32.20273224043716,24.384153005464483,72.42622950819673,early,late,2.0402100504654617,31,5,4
Chhota Udaipur,139.29,217.4681453662025,1561.2617227812657,TOTAL RICE,2021,Chhota Udepur,2021-06-04,2021-11-22,4.9,1066.9,134,31.54371584699453,23.75027322404372,73.92896174863388,early,late,1.5612617227812657,8,5,4
Narmada,95.3,97.76775541652572,1025.8946003832712,TOTAL RICE,2021,Narmada,2021-06-02,2021-11-21,4.7,895.4,136,31.74153005464481,24.161202185792348,74.78688524590164,early,late,1.025894600383271,21,5,4
Bharuch,127.15,276.58388830171634,2175.256691322976,TOTAL RICE,2021,Bharuch,2021-06-02,2021-11-22,6.125,1042.3,134,31.90983606557377,24.7688524590164,74.60109289617486,early,late,2.1752566913229754,5,5,4
Surat,537.38,1241.6562975303111,2310.574077059644,TOTAL RICE,2021,Surat,2021-06-04,2021-11-30,6.285714285714286,1347.1999999999998,139,30.864480874316936,24.80928961748634,77.27868852459017,early,late,2.3105740770596435,28,5,4
Dang,278.82,794.5408403381095,2849.6551192099187,TOTAL RICE,2021,Dangs,2021-06-01,2021-11-30,10.25,1647.5,142,30.253005464480875,23.562841530054644,79.05464480874316,early,late,2.8496551192099187,10,5,4
Navsari,526.24,1445.4623957752508,2746.774087441568,TOTAL RICE,2021,Navsari,2021-06-01,2021-11-30,6.0,1670.1999999999998,141,30.70382513661202,24.64918032786886,77.66120218579235,early,late,2.746774087441568,22,5,4
Valsad,722.17,1859.2775511745072,2574.570462875095,TOTAL RICE,2021,Valsad,2021-06-01,2021-11-30,8.2,1646.0,142,30.062841530054644,24.71311475409836,79.1639344262295,early,late,2.5745704628750947,32,5,4
Tapi,637.5799999999999,1870.956629159025,2934.465681418841,TOTAL RICE,2021,Tapi,2021-06-02,2021-11-22,7.5,1532.0,138,30.88469945355192,23.978688524590165,77.75409836065573,early,late,2.9344656814188417,30,5,4
Kutch,407.44,667.0567371577657,1637.1901069059636,TOTAL GROUNDNUT,2021,Kachchh,2021-06-11,2021-11-20,5.866666666666666,563.6,95,31.884153005464487,23.803825136612023,70.31147540983606,on_time,late,1.6371901069059633,17,5,3
Patan,18.25,43.72252931557861,2395.755030990609,TOTAL GROUNDNUT,2021,Patan,2021-06-06,2021-11-20,4.882352941176471,635.0,100,33.03770491803279,24.243715846994533,68.09836065573771,early,late,2.395755030990609,24,5,3
Mehsana,229.8,689.4877445494301,3000.381830067145,TOTAL GROUNDNUT,2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late,3.0003818300671456,19,5,3
Sabarkantha,775.53,2370.9824588808588,3057.24144634103,TOTAL GROUNDNUT,2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late,3.05724144634103,27,5,3
Aravalli,676.2,1666.9066465052747,2465.1089123118527,TOTAL GROUNDNUT,2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late,2.4651089123118526,3,5,3
Gandhinagar,125.84,312.9218035927962,2486.664046350892,TOTAL GROUNDNUT,2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late,2.4866640463508918,12,5,3
Ahmedabad,1.91,4.291162218631626,2246.681789859489,TOTAL GROUNDNUT,2021,Ahmedabad,2021-06-06,2021-11-18,4.1875,941.6,116,32.86393442622951,24.65573770491803,68.78688524590164,early,late,2.24668178985949,0,5,3
Surendranagar,507.57,1257.643932074638,2477.7743603338217,TOTAL GROUNDNUT,2021,Surendranagar,2021-06-07,2021-11-18,4.2,871.5,99,33.19945355191256,24.468306010928966,66.92349726775956,early,late,2.477774360333822,29,5,3
Porbandar,788.85,1626.4881027680417,2061.8471227331447,TOTAL GROUNDNUT,2021,Porbandar,2021-06-01,2021-11-22,5.666666666666667,1090.0,132,30.216393442622948,25.60327868852459,74.67213114754098,early,late,2.061847122733145,25,5,3
Botad,214.08,556.085785523044,2597.5606573385844,TOTAL GROUNDNUT,2021,Botad,2021-06-06,2021-11-22,3.571428571428572,735.6,108,33.64590163934426,24.859016393442623,64.18579234972678,early,late,2.5975606573385837,7,5,3
Anand,0.18,0.3972068586506871,2206.704770281596,TOTAL GROUNDNUT,2021,Anand,2021-06-04,2021-11-30,5.090909090909091,1059.9,127,32.3464480874317,24.51748633879782,71.17486338797814,early,late,2.206704770281595,2,5,3
Kheda,90.94,121.76344722256908,1338.9426789374213,TOTAL GROUNDNUT,2021,Kheda,2021-06-04,2021-11-30,4.142857142857143,913.7,125,32.75300546448087,24.72021857923497,69.78142076502732,early,late,1.3389426789374212,16,5,3
Panchmahal,8.68,19.21862635505681,2214.127460260001,TOTAL GROUNDNUT,2021,Panchmahal,2021-06-05,2021-11-22,5.444444444444445,1050.8000000000002,134,31.504918032786883,23.88907103825136,73.59562841530055,early,late,2.214127460260001,23,5,3
Mahisagar,37.12,77.61945577491338,2091.041373246589,TOTAL GROUNDNUT,2021,Mahisagar,2021-06-05,2021-11-19,5.181818181818182,1082.4,126,31.53879781420765,23.78196721311475,74.44262295081967,early,late,2.091041373246589,18,5,3
Dahod,12.12,23.972047046746603,1977.891670523647,TOTAL GROUNDNUT,2021,Dahod,2021-06-04,2021-11-19,4.909090909090909,1235.7,129,30.166666666666668,22.42021857923497,76.02185792349727,early,late,1.9778916705236473,9,5,3
Vadodara,0.25,0.5565808184467875,2226.32327378715,TOTAL GROUNDNUT,2021,Vadodara,2021-06-05,2021-11-30,3.6875,961.0,124,32.20273224043716,24.384153005464483,72.42622950819673,early,late,2.22632327378715,31,5,3
Chhota Udaipur,3.78,8.261086517323525,2185.4726236305623,TOTAL GROUNDNUT,2021,Chhota Udepur,2021-06-04,2021-11-22,4.9,1066.9,134,31.54371584699453,23.75027322404372,73.92896174863388,early,late,2.185472623630562,8,5,3
Narmada,1.7,3.770905144214348,2218.179496596676,TOTAL GROUNDNUT,2021,Narmada,2021-06-02,2021-11-21,4.7,895.4,136,31.74153005464481,24.161202185792348,74.78688524590164,early,late,2.2181794965966755,21,5,3
Bharuch,2.05,4.590848978567861,2239.4385261306643,TOTAL GROUNDNUT,2021,Bharuch,2021-06-02,2021-11-22,6.125,1042.3,134,31.90983606557377,24.7688524590164,74.60109289617486,early,late,2.239438526130664,5,5,3
Surat,14.13,31.49073305322068,2228.6435281826384,TOTAL GROUNDNUT,2021,Surat,2021-06-04,2021-11-30,6.285714285714286,1347.1999999999998,139,30.864480874316936,24.80928961748634,77.27868852459017,early,late,2.2286435281826384,28,5,3
Dang,44.71,58.47009901718613,1307.7633419187234,TOTAL GROUNDNUT,2021,Dangs,2021-06-01,2021-11-30,10.25,1647.5,142,30.253005464480875,23.562841530054644,79.05464480874316,early,late,1.3077633419187236,10,5,3
Navsari,0.19,0.4128087176982635,2172.677461569808,TOTAL GROUNDNUT,2021,Navsari,2021-06-01,2021-11-30,6.0,1670.1999999999998,141,30.70382513661202,24.64918032786886,77.66120218579235,early,late,2.172677461569808,22,5,3
Valsad,0.58,1.3122147100395232,2262.4391552405573,TOTAL GROUNDNUT,2021,Valsad,2021-06-01,2021-11-30,8.2,1646.0,142,30.062841530054644,24.71311475409836,79.1639344262295,early,late,2.2624391552405574,32,5,3
Tapi,46.0,98.38862594955332,2138.883172816377,TOTAL GROUNDNUT,2021,Tapi,2021-06-02,2021-11-22,7.5,1532.0,138,30.88469945355192,23.978688524590165,77.75409836065573,early,late,2.1388831728163766,30,5,3
Banaskantha,55.22,164.0343232,2970.56,TOTAL TOBACCO,2021,Banaskantha,2021-06-06,2021-11-20,4.647058823529412,1078.2,104,32.30601092896175,23.777595628415305,67.56284153005464,early,late,2.97056,4,5,5
Patan,47.47,134.2285455,2827.65,TOTAL TOBACCO,2021,Patan,2021-06-06,2021-11-20,4.882352941176471,635.0,100,33.03770491803279,24.243715846994533,68.09836065573771,early,late,2.8276499999999998,24,5,5
Mehsana,180.62,618.4952598,3424.29,TOTAL TOBACCO,2021,Mehsana,2021-06-06,2021-11-19,4.875,710.6999999999999,105,32.561202185792354,24.12295081967213,69.6775956284153,early,late,3.4242899999999996,19,5,5
Sabarkantha,50.33,102.718497,2040.9,TOTAL TOBACCO,2021,Sabarkantha,2021-06-05,2021-11-18,4.4,821.6,117,31.896174863387976,23.81475409836066,71.18579234972678,early,late,2.0409,27,5,5
Aravalli,22.23,37.328616,1679.2,TOTAL TOBACCO,2021,Arvalli,2021-06-05,2021-11-19,4.857142857142857,895.3,115,31.59453551912568,23.88087431693989,71.79234972677595,early,late,1.6791999999999998,3,5,5
Gandhinagar,46.82,120.3274,2570.0,TOTAL TOBACCO,2021,Gandhinagar,2021-06-06,2021-11-19,4.470588235294118,937.6,107,32.58852459016393,24.34426229508197,69.43715846994536,early,late,2.57,12,5,5
Ahmedabad,0.89,2.1564287138452047,2422.9536110620274,TOTAL TOBACCO,2021,Ahmedabad,2021-06-06,2021-11-18,4.1875,941.6,116,32.86393442622951,24.65573770491803,68.78688524590164,early,late,2.422953611062028,0,5,5
Rajkot,0.26,0.5431322359975318,2088.9701384520454,TOTAL TOBACCO,2021,Rajkot,2021-06-06,2021-11-19,4.375,861.6,113,32.66775956284153,23.956830601092896,68.77049180327869,early,late,2.088970138452045,26,5,5
Jamnagar,0.01,0.0246523,2465.23,TOTAL TOBACCO,2021,Jamnagar,2021-06-05,2021-11-19,4.0625,1061.5,118,31.913114754098363,24.51366120218579,72.65027322404372,early,late,2.4652299999999996,14,5,5
Bhavnagar,0.02,0.0455420013845204,2277.1000692260227,TOTAL TOBACCO,2021,Bhavnagar,2021-06-04,2021-11-30,3.882352941176471,1003.5,117,32.3448087431694,25.176502732240444,69.99453551912568,early,late,2.27710006922602,6,5,5
Anand,732.1800000000001,1638.1752642330855,2237.3941711506536,TOTAL TOBACCO,2021,Anand,2021-06-04,2021-11-30,5.090909090909091,1059.9,127,32.3464480874317,24.51748633879782,71.17486338797814,early,late,2.2373941711506533,2,5,5
Kheda,669.06,1482.3141884060176,2215.5175745165125,TOTAL TOBACCO,2021,Kheda,2021-06-04,2021-11-30,4.142857142857143,913.7,125,32.75300546448087,24.72021857923497,69.78142076502732,early,late,2.2155175745165123,16,5,5
Panchmahal,8.15,17.446517673317878,2140.677015131028,TOTAL TOBACCO,2021,Panchmahal,2021-06-05,2021-11-22,5.444444444444445,1050.8000000000002,134,31.504918032786883,23.88907103825136,73.59562841530055,early,late,2.1406770151310277,23,5,5
Mahisagar,16.4,51.351926000000006,3131.2150000000006,TOTAL TOBACCO,2021,Mahisagar,2021-06-05,2021-11-19,5.181818181818182,1082.4,126,31.53879781420765,23.78196721311475,74.44262295081967,early,late,3.1312150000000005,18,5,5
Vadodara,86.69,152.13839890354444,1754.9705721945377,TOTAL TOBACCO,2021,Vadodara,2021-06-05,2021-11-30,3.6875,961.0,124,32.20273224043716,24.384153005464483,72.42622950819673,early,late,1.7549705721945374,31,5,5
Banaskantha,840.52,2281.9974600000005,2714.982939132918,CASTOR,2022,Banaskantha,2022-06-12,2022-10-10,8.3,1005.4,100,32.56885245901639,23.308196721311475,65.31147540983606,on_time,on_time,2.7149829391329185,4,6,0
Sabarkantha,244.3,506.72534515553,2074.1929805793284,CASTOR,2022,Sabarkantha,2022-06-11,2022-10-10,8.666666666666666,1095.1,105,32.438797814207646,23.1983606557377,68.30601092896175,on_time,on_time,2.074192980579329,27,6,0
Aravalli,145.65,280.63298072095944,1926.7626551387527,CASTOR,2022,Arvalli,2022-06-12,2022-10-20,7.363636363636363,1084.0000000000002,102,32.30710382513661,23.38196721311476,67.85792349726776,on_time,on_time,1.9267626551387533,3,6,0
Gandhinagar,208.38,493.789112,2369.656934446684,CASTOR,2022,Gandhinagar,2022-06-12,2022-10-10,9.875,977.9,104,33.01803278688525,23.751912568306008,66.91256830601093,on_time,on_time,2.369656934446684,12,6,0
Ahmedabad,424.61,919.4056567144892,2165.2944036044587,CASTOR,2022,Ahmedabad,2022-06-12,2022-10-10,7.9,1009.2,104,33.16120218579235,23.99726775956284,66.84699453551913,on_time,on_time,2.1652944036044586,0,6,0
Surendranagar,688.68,1440.7051669681211,2091.98055260516,CASTOR,2022,Surendranagar,2022-06-02,2022-10-12,4.764705882352941,858.7,102,33.59672131147541,24.203278688524588,63.08743169398907,early,on_time,2.0919805526051594,29,6,0
