district,Area,Production,Yield,Crop Type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category
Aravalli,461.38,731.316912,1585.0641813689367,TOTAL GROUNDNUT,2016,Arvalli,2016-06-19,2016-10-08,11.5,624.2,91,31.62950819672131,23.249726775956283,69.7431693989071,on_time,early
Gandhinagar,60.62,202.2673976,3336.6446321346093,TOTAL GROUNDNUT,2016,Gandhinagar,2016-06-19,2016-10-09,9.1,681.4,92,32.128961748633884,23.56229508196721,69.37704918032787,on_time,on_time
Ahmedabad,0.88,1.457364,1656.095454545455,TOTAL GROUNDNUT,2016,Ahmedabad,2016-06-19,2016-10-09,6.714285714285714,710.3999999999999,89,32.197814207650275,23.750819672131147,69.46448087431693,on_time,on_time
Surendranagar,300.13,784.2340740000001,2612.9812881084863,TOTAL GROUNDNUT,2016,Surendranagar,2016-06-10,2016-10-09,6.866666666666666,463.6,80,33.368852459016395,24.0655737704918,64.61748633879782,on_time,on_time
Morbi,997.2724,1048.89082208,1051.7596015692402,TOTAL GROUNDNUT,2016,Morbi,2016-06-13,2016-10-08,7.384615384615385,477.2000000000001,87,32.668306010928966,23.97322404371585,68.90710382513662,on_time,early
Rajkot,2743.46,690.8473510000001,251.81608297551276,TOTAL GROUNDNUT,2016,Rajkot,2016-06-13,2016-10-08,7.076923076923077,524.0999999999999,91,31.81311475409837,23.42513661202186,69.83060109289617,on_time,early
Jamnagar,1340.91,1581.336855,1179.301261829653,TOTAL GROUNDNUT,2016,Jamnagar,2016-06-10,2016-10-07,5.8125,559.5999999999999,90,31.411475409836065,24.8103825136612,71.93989071038251,on_time,early
Devbhumi Dwarka,1764.15,1157.4729665,656.108021710172,TOTAL GROUNDNUT,2016,Devbhumi Dwarka,2016-06-14,2016-10-05,12.625,357.90000000000003,82,29.73224043715846,26.05792349726776,76.37704918032787,on_time,early
Porbandar,739.2,1990.14816,2692.3,TOTAL GROUNDNUT,2016,Porbandar,2016-06-10,2016-10-08,8.3,591.7,100,29.62568306010928,24.8448087431694,78.02185792349727,on_time,early
Junagadh,2540.3,3583.6515435,1410.7198139983466,TOTAL GROUNDNUT,2016,Junagadh,2016-06-12,2016-10-08,9.75,596.6000000000001,105,30.75027322404372,23.27868852459016,76.33879781420765,on_time,early
Gir Somnath,1152.81,3855.2244075,3344.19757592318,TOTAL GROUNDNUT,2016,Gir Somnath,2016-06-12,2016-10-09,9.5,654.0,107,29.459016393442624,24.91912568306011,79.1584699453552,on_time,on_time
Amreli,1407.56,2698.0810296,1916.849746795874,TOTAL GROUNDNUT,2016,Amreli,2016-06-10,2016-10-09,7.230769230769231,529.4,89,31.659562841530057,23.133333333333333,69.91256830601093,on_time,on_time
Bhavnagar,1110.22,3654.9766074,3292.119226279476,TOTAL GROUNDNUT,2016,Bhavnagar,2016-06-20,2016-10-08,8.636363636363637,676.8,88,30.66338797814208,24.98633879781421,72.72677595628416,on_time,early
Botad,36.830000000000005,39.372953,1069.0456964431169,TOTAL GROUNDNUT,2016,Botad,2016-06-10,2016-10-09,6.055555555555555,515.8,74,33.262841530054644,23.87704918032787,64.22950819672131,on_time,on_time
Anand,0.42,0.7469783999999999,1778.52,TOTAL GROUNDNUT,2016,Anand,2016-06-19,2016-10-14,8.4,685.2,99,32.02459016393443,23.930601092896172,70.43169398907104,on_time,on_time
Kheda,26.53,44.4880332,1676.8953335846213,TOTAL GROUNDNUT,2016,Kheda,2016-06-19,2016-10-09,7.666666666666667,676.2,91,32.30382513661202,23.908196721311477,70.06557377049181,on_time,on_time
Panchmahal,18.15,30.365292,1673.0188429752066,TOTAL GROUNDNUT,2016,Panchmahal,2016-06-19,2016-10-11,9.0,699.3999999999999,102,31.131147540983605,23.22185792349727,72.44262295081967,on_time,on_time
Mahisagar,19.88,32.55221039999999,1637.435130784708,TOTAL GROUNDNUT,2016,Mahisagar,2016-06-19,2016-10-09,7.166666666666667,719.4,97,31.80710382513661,23.60655737704918,69.17486338797814,on_time,on_time
Dahod,11.74,20.1850812,1719.3425212947188,TOTAL GROUNDNUT,2016,Dahod,2016-06-19,2016-10-10,10.857142857142858,836.2,107,30.31584699453552,22.41475409836066,73.10928961748634,on_time,on_time
Vadodara,0.05,0.088926,1778.52,TOTAL GROUNDNUT,2016,Vadodara,2016-06-19,2016-10-14,8.0,735.8,103,31.743715846994537,23.65792349726776,73.16939890710383,on_time,on_time
Chhota Udaipur,4.76,9.7487656,2048.06,TOTAL GROUNDNUT,2016,Chhotaudepur,2016-06-15,2016-10-10,12.166666666666666,795.2,110,30.65956284153005,22.719672131147544,73.91256830601093,on_time,on_time
Narmada,1.5599999999999998,2.1834685,1399.659294871795,TOTAL GROUNDNUT,2016,Narmada,2016-06-15,2016-10-12,14.4,874.1999999999999,111,31.342622950819667,23.618032786885248,74.5792349726776,on_time,on_time
Bharuch,4.24,7.6856982,1812.664669811321,TOTAL GROUNDNUT,2016,Bharuch,2016-06-15,2016-10-11,11.285714285714286,878.3,104,31.48142076502732,23.83606557377049,74.42622950819673,on_time,on_time
Surat,12.95,25.5629683,1973.9743861003865,TOTAL GROUNDNUT,2016,Surat,2016-06-15,2016-10-10,12.833333333333334,1055.0,106,30.153551912568307,24.80163934426229,75.75409836065573,on_time,on_time
Dang,24.94,35.74662000000001,1433.3047313552531,TOTAL GROUNDNUT,2016,Dang,2016-06-11,2016-10-09,13.2,752.5000000000001,117,29.93715846994536,23.051366120218574,75.77049180327869,on_time,on_time
Navsari,0.39,0.6742859999999999,1728.9384615384613,TOTAL GROUNDNUT,2016,Navsari,2016-06-12,2016-10-10,8.75,1059.3,113,30.020765027322405,24.536612021857923,76.60655737704919,on_time,on_time
Valsad,2.29,3.7730904,1647.637729257642,TOTAL GROUNDNUT,2016,Valsad,2016-06-01,2016-10-10,15.25,1507.6,122,29.281420765027324,24.816939890710383,77.90163934426229,early,on_time
Tapi,50.74,92.665563,1826.282282223098,TOTAL GROUNDNUT,2016,Tapi,2016-06-10,2016-10-10,13.4,751.1,116,30.61857923497268,23.55409836065574,75.63387978142076,on_time,on_time
Kutch,0.0,0.0,0.0,TOTAL TOBACCO,2016,Kachchh,2016-06-22,2016-10-05,8.714285714285714,345.0,61,32.63333333333333,23.967759562841533,69.5846994535519,on_time,early
Banaskantha,83.55,278.05440000000004,3328.0000000000005,TOTAL TOBACCO,2016,Banaskantha,2016-06-10,2016-10-08,7.583333333333333,775.5,92,31.19890710382514,22.58415300546448,70.0,on_time,early
Patan,16.25,54.080000000000005,3328.0000000000005,TOTAL TOBACCO,2016,Patan,2016-06-12,2016-10-07,6.6,552.3,84,32.125683060109296,23.293442622950824,69.34972677595628,on_time,early
Mehsana,133.34,443.7555200000001,3328.0,TOTAL TOBACCO,2016,Mehesana,2016-06-14,2016-10-08,9.0,612.5,84,32.00491803278688,23.353005464480876,70.01092896174863,on_time,early
Sabarkantha,0.0,0.0,0.0,TOTAL TOBACCO,2016,Sabarkantha,2016-06-19,2016-10-08,11.5,624.2,91,31.564480874316946,23.16338797814208,70.44262295081967,on_time,early
Aravalli,0.0,0.0,0.0,TOTAL TOBACCO,2016,Arvalli,2016-06-19,2016-10-08,11.5,624.2,91,31.62950819672131,23.249726775956283,69.7431693989071,on_time,early
Gandhinagar,31.73,105.59744000000002,3328.0000000000005,TOTAL TOBACCO,2016,Gandhinagar,2016-06-19,2016-10-09,9.1,681.4,92,32.128961748633884,23.56229508196721,69.37704918032787,on_time,on_time
Ahmedabad,0.8,1.5695820593317666,1961.9775741647084,TOTAL TOBACCO,2016,Ahmedabad,2016-06-19,2016-10-09,6.714285714285714,710.3999999999999,89,32.197814207650275,23.750819672131147,69.46448087431693,on_time,on_time
Surendranagar,0.0,0.0,0.0,TOTAL TOBACCO,2016,Surendranagar,2016-06-10,2016-10-09,6.866666666666666,463.6,80,33.368852459016395,24.0655737704918,64.61748633879782,on_time,on_time
Morbi,0.0,0.0,0.0,TOTAL TOBACCO,2016,Morbi,2016-06-13,2016-10-08,7.384615384615385,477.2000000000001,87,32.668306010928966,23.97322404371585,68.90710382513662,on_time,early
Rajkot,0.0,0.0,0.0,TOTAL TOBACCO,2016,Rajkot,2016-06-13,2016-10-08,7.076923076923077,524.0999999999999,91,31.81311475409837,23.42513661202186,69.83060109289617,on_time,early
Jamnagar,0.0,0.0,0.0,TOTAL TOBACCO,2016,Jamnagar,2016-06-10,2016-10-07,5.8125,559.5999999999999,90,31.411475409836065,24.8103825136612,71.93989071038251,on_time,early
Devbhumi Dwarka,0.0,0.0,0.0,TOTAL TOBACCO,2016,Devbhumi Dwarka,2016-06-14,2016-10-05,12.625,357.90000000000003,82,29.73224043715846,26.05792349726776,76.37704918032787,on_time,early
Porbandar,0.0,0.0,0.0,TOTAL TOBACCO,2016,Porbandar,2016-06-10,2016-10-08,8.3,591.7,100,29.62568306010928,24.8448087431694,78.02185792349727,on_time,early
Junagadh,0.0,0.0,0.0,TOTAL TOBACCO,2016,Junagadh,2016-06-12,2016-10-08,9.75,596.6000000000001,105,30.75027322404372,23.27868852459016,76.33879781420765,on_time,early
Gir Somnath,0.0,0.0,0.0,TOTAL TOBACCO,2016,Gir Somnath,2016-06-12,2016-10-09,9.5,654.0,107,29.459016393442624,24.91912568306011,79.1584699453552,on_time,on_time
Amreli,0.0,0.0,0.0,TOTAL TOBACCO,2016,Amreli,2016-06-10,2016-10-09,7.230769230769231,529.4,89,31.659562841530057,23.133333333333333,69.91256830601093,on_time,on_time
Bhavnagar,0.0,0.0,0.0,TOTAL TOBACCO,2016,Bhavnagar,2016-06-20,2016-10-08,8.636363636363637,676.8,88,30.66338797814208,24.98633879781421,72.72677595628416,on_time,early
Botad,0.0,0.0,0.0,TOTAL TOBACCO,2016,Botad,2016-06-10,2016-10-09,6.055555555555555,515.8,74,33.262841530054644,23.87704918032787,64.22950819672131,on_time,on_time
Anand,599.61,1953.869737318742,3258.567631158156,TOTAL TOBACCO,2016,Anand,2016-06-19,2016-10-14,8.4,685.2,99,32.02459016393443,23.930601092896172,70.43169398907104,on_time,on_time
Kheda,610.47,1651.877474461624,2705.910977544554,TOTAL TOBACCO,2016,Kheda,2016-06-19,2016-10-09,7.666666666666667,676.2,91,32.30382513661202,23.908196721311477,70.06557377049181,on_time,on_time
Panchmahal,0.76,1.4911029563651783,1961.9775741647084,TOTAL TOBACCO,2016,Panchmahal,2016-06-19,2016-10-11,9.0,699.3999999999999,102,31.131147540983605,23.22185792349727,72.44262295081967,on_time,on_time
Mahisagar,16.12,53.647360000000006,3328.0000000000005,TOTAL TOBACCO,2016,Mahisagar,2016-06-19,2016-10-09,7.166666666666667,719.4,97,31.80710382513661,23.60655737704918,69.17486338797814,on_time,on_time
Dahod,0.0,0.0,0.0,TOTAL TOBACCO,2016,Dahod,2016-06-19,2016-10-10,10.857142857142858,836.2,107,30.31584699453552,22.41475409836066,73.10928961748634,on_time,on_time
Vadodara,53.9,84.9545,1576.1502782931354,TOTAL TOBACCO,2016,Vadodara,2016-06-19,2016-10-14,8.0,735.8,103,31.743715846994537,23.65792349726776,73.16939890710383,on_time,on_time
Chhota Udaipur,0.0,0.0,0.0,TOTAL TOBACCO,2016,Chhotaudepur,2016-06-15,2016-10-10,12.166666666666666,795.2,110,30.65956284153005,22.719672131147544,73.91256830601093,on_time,on_time
Narmada,0.0,0.0,0.0,TOTAL TOBACCO,2016,Narmada,2016-06-15,2016-10-12,14.4,874.1999999999999,111,31.342622950819667,23.618032786885248,74.5792349726776,on_time,on_time
Bharuch,0.0,0.0,0.0,TOTAL TOBACCO,2016,Bharuch,2016-06-15,2016-10-11,11.285714285714286,878.3,104,31.48142076502732,23.83606557377049,74.42622950819673,on_time,on_time
Surat,0.0,0.0,0.0,TOTAL TOBACCO,2016,Surat,2016-06-15,2016-10-10,12.833333333333334,1055.0,106,30.153551912568307,24.80163934426229,75.75409836065573,on_time,on_time
Dang,0.0,0.0,0.0,TOTAL TOBACCO,2016,Dang,2016-06-11,2016-10-09,13.2,752.5000000000001,117,29.93715846994536,23.051366120218574,75.77049180327869,on_time,on_time
Navsari,0.0,0.0,0.0,TOTAL TOBACCO,2016,Navsari,2016-06-12,2016-10-10,8.75,1059.3,113,30.020765027322405,24.536612021857923,76.60655737704919,on_time,on_time
Valsad,0.0,0.0,0.0,TOTAL TOBACCO,2016,Valsad,2016-06-01,2016-10-10,15.25,1507.6,122,29.281420765027324,24.816939890710383,77.90163934426229,early,on_time
Tapi,0.0,0.0,0.0,TOTAL TOBACCO,2016,Tapi,2016-06-10,2016-10-10,13.4,751.1,116,30.61857923497268,23.55409836065574,75.63387978142076,on_time,on_time
Kutch,994.37,2497.6883971,2511.83,CASTOR,2017,Kachchh,2017-06-02,2017-09-25,7.538461538461538,802.8,85,31.94644808743169,23.67595628415301,69.05464480874316,early,early
Banaskantha,1120.08,3609.0881736,3222.17,CASTOR,2017,Banaskantha,2017-06-02,2017-09-18,10.22222222222222,1820.0,91,32.23387978142076,23.68360655737705,65.39890710382514,early,early
Patan,698.6,1537.325188,2200.58,CASTOR,2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early
Mehsana,701.03,1721.7787521000002,2456.07,CASTOR,2017,Mehsana,2017-06-03,2017-09-20,9.555555555555555,1765.9999999999998,97,32.887978142076506,24.12732240437158,65.93989071038251,early,early
Sabarkantha,191.85,441.2070375,2299.75,CASTOR,2017,Sabarkantha,2017-06-02,2017-09-18,13.5,2186.4,102,32.15245901639344,23.57103825136612,68.22950819672131,early,early
Aravalli,274.0,998.71904,3644.96,CASTOR,2017,Arvalli,2017-06-02,2017-09-20,12.0,1847.7000000000005,99,32.027868852459015,23.703278688524588,67.94535519125684,early,early
Gandhinagar,284.49,709.774101,2494.9,CASTOR,2017,Gandhinagar,2017-06-02,2017-10-12,8.6,1824.4,97,32.79289617486339,24.131147540983605,66.65027322404372,early,on_time
Ahmedabad,499.15,907.834054,1818.76,CASTOR,2017,Ahmedabad,2017-06-02,2017-09-18,12.0,1561.5,99,32.90819672131148,24.306010928961747,67.32786885245902,early,early
Surendranagar,268.33,537.7843027,2004.19,CASTOR,2017,Surendranagar,2017-06-02,2017-10-12,7.636363636363637,879.0,99,33.101639344262296,24.390163934426223,65.40437158469945,early,on_time
Morbi,60.7,177.145059,2918.37,CASTOR,2017,Morbi,2017-06-02,2017-10-12,8.3,799.7,100,32.48087431693989,24.173770491803275,69.53005464480874,early,on_time
Rajkot,85.46,245.2778914,2870.09,CASTOR,2017,Rajkot,2017-06-02,2017-10-13,7.545454545454546,708.9000000000001,100,32.30928961748634,23.523497267759563,69.21311475409836,early,on_time
Jamnagar,71.75,273.95011,3818.12,CASTOR,2017,Jamnagar,2017-06-02,2017-11-14,5.6,991.7,99,31.883606557377043,24.596721311475413,72.44808743169399,early,late
Devbhumi Dwarka,3.88,11.47704,2958.0,CASTOR,2017,Devbhoomi Dwarka,2017-06-07,2017-11-14,10.0,1274.1999999999998,93,29.76010928961748,25.92568306010929,77.1584699453552,early,late
Porbandar,7.75,18.6830025,2410.71,CASTOR,2017,Porbandar,2017-06-01,2017-10-12,11.571428571428571,1198.1,102,30.538251366120218,25.306010928961754,73.80874316939891,early,on_time
Junagadh,2.28,5.788007999999999,2538.6,CASTOR,2017,Junagadh,2017-06-02,2017-10-14,6.727272727272728,1073.6,109,30.749726775956287,23.290163934426232,73.52459016393442,early,on_time
Gir Somnath,1.44,3.4976736,2428.94,CASTOR,2017,Gir Somnath,2017-06-01,2017-10-14,10.428571428571429,1070.1,110,30.274316939890717,24.95846994535519,76.89617486338798,early,on_time
Amreli,8.9,17.734585000000003,1992.65,CASTOR,2017,Amreli,2017-06-02,2017-10-13,6.615384615384615,578.7,97,32.87814207650273,23.842076502732244,66.4153005464481,early,on_time
Bhavnagar,1.58,4.010988,2538.6,CASTOR,2017,Bhavnagar,2017-06-02,2017-10-13,6.0,679.5,99,32.64972677595628,24.837158469945354,68.70491803278688,early,on_time
Botad,1.48,3.757128,2538.6,CASTOR,2017,Botad,2017-06-02,2017-10-14,7.166666666666667,907.3,97,33.246448087431695,24.489071038251367,64.4535519125683,early,on_time
Anand,4.6,10.0924,2194.0,CASTOR,2017,Anand,2017-06-02,2017-10-14,8.0,1025.0,103,32.545901639344265,24.177049180327867,70.20218579234972,early,on_time
Kheda,70.17,118.341705,1686.5,CASTOR,2017,Kheda,2017-06-02,2017-10-12,9.444444444444445,1156.1,98,32.68251366120219,24.171584699453557,69.76502732240438,early,on_time
Panchmahal,46.91,68.49188369999999,1460.07,CASTOR,2017,Panchmahal,2017-06-02,2017-10-11,9.11111111111111,1058.5,101,32.134972677595634,23.89125683060109,69.5846994535519,early,on_time
Mahisagar,8.1,14.477373,1787.33,CASTOR,2017,Mahisagar,2017-06-02,2017-09-25,11.857142857142858,1168.4,100,32.265573770491805,23.7224043715847,69.7103825136612,early,early
Dahod,1.57,3.985602,2538.6,CASTOR,2017,Dahod,2017-06-02,2017-10-11,6.076923076923077,730.8000000000001,104,30.90983606557377,22.59398907103825,70.15300546448087,early,on_time
Vadodara,378.11,767.5254890000001,2029.9,CASTOR,2017,Vadodara,2017-06-02,2017-10-14,7.7,916.9,106,32.57868852459017,24.23551912568306,70.19125683060109,early,on_time
Chhota Udaipur,29.0,54.40632,1876.08,CASTOR,2017,Chhota Udepur,2017-06-02,2017-11-21,7.2,890.9,111,32.14043715846995,23.633333333333333,69.70491803278688,early,late
Narmada,1.96,4.975656,2538.6,CASTOR,2017,Narmada,2017-06-01,2017-11-21,6.090909090909091,988.5,116,32.24590163934426,24.293442622950824,70.89071038251366,early,late
Bharuch,32.6,102.137104,3133.04,CASTOR,2017,Bharuch,2017-06-02,2017-10-13,8.875,797.0999999999999,112,32.47978142076503,24.736065573770496,71.65027322404372,early,on_time
Surat,0.7,1.7770199999999998,2538.6,CASTOR,2017,Surat,2017-06-02,2017-10-17,7.25,1337.7,125,31.47213114754098,24.70109289617486,74.97267759562841,early,on_time
Dang,0.0,0.0,0.0,CASTOR,2017,Dangs,2017-06-01,2017-11-21,8.833333333333334,1286.7,130,30.436612021857925,23.27868852459016,76.53551912568307,early,late
Navsari,0.0,0.0,0.0,CASTOR,2017,Navsari,2017-06-02,2017-10-15,10.8,1491.6,129,31.38032786885246,24.52732240437158,74.8360655737705,early,on_time
Valsad,0.0,0.0,0.0,CASTOR,2017,Valsad,2017-06-01,2017-10-15,13.25,2058.3,130,30.285245901639342,24.428415300546447,78.39344262295081,early,on_time
Tapi,1.59,4.036374,2538.6,CASTOR,2017,Tapi,2017-06-01,2017-11-21,10.6,1278.9999999999998,130,31.249180327868853,23.75191256830601,75.19125683060109,early,late
Kutch,586.0799999999999,2509.29457628427,727.8529858864421,TOTAL COTTON (LINT),2017,Kachchh,2017-06-02,2017-09-25,7.538461538461538,802.8,85,31.94644808743169,23.67595628415301,69.05464480874316,early,early
Banaskantha,187.21,776.1768479199084,704.8238029292474,TOTAL COTTON (LINT),2017,Banaskantha,2017-06-02,2017-09-18,10.22222222222222,1820.0,91,32.23387978142076,23.68360655737705,65.39890710382514,early,early
Patan,397.95,1335.8658534223807,570.6676594592404,TOTAL COTTON (LINT),2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early
Mehsana,422.62,1834.1715212470592,737.8002901235153,TOTAL COTTON (LINT),2017,Mehsana,2017-06-03,2017-09-20,9.555555555555555,1765.9999999999998,97,32.887978142076506,24.12732240437158,65.93989071038251,early,early
Sabarkantha,798.05,3304.9089105882344,704.0091658417391,TOTAL COTTON (LINT),2017,Sabarkantha,2017-06-02,2017-09-18,13.5,2186.4,102,32.15245901639344,23.57103825136612,68.22950819672131,early,early
Aravalli,398.84,1327.9778311341177,566.0320712385919,TOTAL COTTON (LINT),2017,Arvalli,2017-06-02,2017-09-20,12.0,1847.7000000000005,99,32.027868852459015,23.703278688524588,67.94535519125684,early,early
Gandhinagar,235.93,985.6748752941176,710.2306989361251,TOTAL COTTON (LINT),2017,Gandhinagar,2017-06-02,2017-10-12,8.6,1824.4,97,32.79289617486339,24.131147540983605,66.65027322404372,early,on_time
Ahmedabad,1054.22,2768.847720342449,446.4951456605038,TOTAL COTTON (LINT),2017,Ahmedabad,2017-06-02,2017-09-18,12.0,1561.5,99,32.90819672131148,24.306010928961747,67.32786885245902,early,early
Surendranagar,3960.61,13296.010174912344,570.70040466875,TOTAL COTTON (LINT),2017,Surendranagar,2017-06-02,2017-10-12,7.636363636363637,879.0,99,33.101639344262296,24.390163934426223,65.40437158469945,early,on_time
Morbi,2102.31,8654.532232978434,699.8351715999705,TOTAL COTTON (LINT),2017,Morbi,2017-06-02,2017-10-12,8.3,799.7,100,32.48087431693989,24.173770491803275,69.53005464480874,early,on_time
Rajkot,2386.43,13332.861341131764,949.7812330520484,TOTAL COTTON (LINT),2017,Rajkot,2017-06-02,2017-10-13,7.545454545454546,708.9000000000001,100,32.30928961748634,23.523497267759563,69.21311475409836,early,on_time
Jamnagar,1623.81,9459.40647299294,990.3246687782438,TOTAL COTTON (LINT),2017,Jamnagar,2017-06-02,2017-11-14,5.6,991.7,99,31.883606557377043,24.596721311475413,72.44808743169399,early,late
Devbhumi Dwarka,231.47,1121.034705035294,823.3287244826544,TOTAL COTTON (LINT),2017,Devbhoomi Dwarka,2017-06-07,2017-11-14,10.0,1274.1999999999998,93,29.76010928961748,25.92568306010929,77.1584699453552,early,late
Porbandar,99.95,414.53131764705887,705.055767883942,TOTAL COTTON (LINT),2017,Porbandar,2017-06-01,2017-10-12,11.571428571428571,1198.1,102,30.538251366120218,25.306010928961754,73.80874316939891,early,on_time
Junagadh,531.36,1235.152978359145,395.1671302338426,TOTAL COTTON (LINT),2017,Junagadh,2017-06-02,2017-10-14,6.727272727272728,1073.6,109,30.749726775956287,23.290163934426232,73.52459016393442,early,on_time
Gir Somnath,143.76999999999998,643.1557973760488,760.4958305204723,TOTAL COTTON (LINT),2017,Gir Somnath,2017-06-01,2017-10-14,10.428571428571429,1070.1,110,30.274316939890717,24.95846994535519,76.89617486338798,early,on_time
Amreli,3747.46,8350.066866917648,378.79293371403566,TOTAL COTTON (LINT),2017,Amreli,2017-06-02,2017-10-13,6.615384615384615,578.7,97,32.87814207650273,23.842076502732244,66.4153005464481,early,on_time
